baseline_family,candidate_family,contrast,group,scope,seed,episodes,normalization_rows,normalization_supported_episodes,rows,supported_episodes,weight_mass,cell,cell_statistics.baseline.agreement,cell_statistics.baseline.legal_centered_mse,cell_statistics.baseline.near_mixed_wrong_mass,cell_statistics.baseline.near_no_best_mass,cell_statistics.baseline.pair_mse_best_best,cell_statistics.baseline.pair_mse_best_rest,cell_statistics.baseline.pair_mse_rest_rest,cell_statistics.baseline.raw_gap,cell_statistics.candidate.agreement,cell_statistics.candidate.legal_centered_mse,cell_statistics.candidate.near_mixed_wrong_mass,cell_statistics.candidate.near_no_best_mass,cell_statistics.candidate.pair_mse_best_best,cell_statistics.candidate.pair_mse_best_rest,cell_statistics.candidate.pair_mse_rest_rest,cell_statistics.candidate.raw_gap,cell_statistics.delta.agreement,cell_statistics.delta.legal_centered_mse,cell_statistics.delta.near_mixed_wrong_mass,cell_statistics.delta.near_no_best_mass,cell_statistics.delta.pair_mse_best_best,cell_statistics.delta.pair_mse_best_rest,cell_statistics.delta.pair_mse_rest_rest,cell_statistics.delta.raw_gap,cell_statistics.mass,cell_statistics.rows,cell_statistics.teacher_margin.conditional_mean,cell_statistics.teacher_margin.contribution,cell_statistics.teacher_margin.mass,cell_statistics.teacher_margin.rows
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/analytic,full,285000001,6,103,6,103,6,1.0,WC,0.0,0.014431775672043594,0.0,0.11317795528321845,0.0,0.01102307028162919,0.0034087053904144032,0.06183762177932769,0.11317795528321845,0.009707916527075075,0.0,0.0,0.0,0.004752497329235036,0.004955419197840039,0.0,0.11317795528321845,-0.004723859144968518,0.0,-0.11317795528321845,0.0,-0.006270572952394154,0.001546713807425635,-0.06183762177932769,0.11317795528321845,12,0.48766258139655877,0.055192653830598605,0.11317795528321845,12
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/analytic,full,285000001,6,103,6,103,6,1.0,WW,0.0,0.015387253670759727,0.0,0.097214623530413,0.0,0.009838945997712867,0.005548307673046859,0.057628811431136025,0.0,0.017881756333813434,0.0,0.097214623530413,0.0,0.011084706189130862,0.006797050144682573,0.05040737553901773,0.0,0.0024945026630537057,0.0,0.0,0.0,0.0012457601914179928,0.0012487424716357135,-0.007221435892118302,0.097214623530413,16,0.3528447566239938,0.034301670179881755,0.097214623530413,16
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/neural,full,285000001,6,100,6,100,6,1.0,CC,0.6868919610855094,0.046770206795538866,0.0,0.0,0.0003492778066107824,0.024932527279642246,0.021488401709285832,0.0,0.6868919610855094,0.05250252601269168,0.0,0.0,0.0005007717369957646,0.02624071939181684,0.02576103488387908,0.0,0.0,0.005732319217152819,0.0,0.0,0.00015149393038498213,0.0013081921121745911,0.004272633174593245,0.0,0.6868919610855094,68,0.4687141443071995,0.3219559777716887,0.6868919610855094,68
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/neural,full,285000001,6,100,6,100,6,1.0,CW,0.07027649769585254,0.005341164317913855,0.0,0.0,0.0,0.0023856604507327766,0.002955503867181078,0.0,0.0,0.008651215561828974,0.0,0.07027649769585254,0.0,0.00504670102730117,0.003604514534527804,0.01720251291761384,-0.07027649769585254,0.0033100512439151186,0.0,0.07027649769585254,0.0,0.0026610405765683932,0.0006490106673467264,0.01720251291761384,0.07027649769585254,6,0.24478329856539036,0.01720251291761384,0.07027649769585254,6
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/neural,full,285000001,6,100,6,100,6,1.0,WC,0.0,0.015393033433310015,0.0,0.11904761904761903,0.0,0.011826200957572884,0.0035668324757371314,0.05822137613145132,0.11904761904761903,0.008564738816952385,0.0,0.0,0.0,0.00451889273261371,0.004045846084338674,0.0,0.11904761904761903,-0.00682829461635763,0.0,-0.11904761904761903,0.0,-0.007307308224959172,0.0004790136086015419,-0.05822137613145132,0.11904761904761903,8,0.4701961994171143,0.05597573802584693,0.11904761904761903,8
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/neural,full,285000001,6,100,6,100,6,1.0,WW,0.0,0.04450518230549067,0.0,0.12378392217101895,0.0,0.030914125849230364,0.013591056456260313,0.08137122887681218,0.0,0.03519261593893672,0.0,0.12378392217101895,0.0,0.022412743044137096,0.012779872894799621,0.07574473499214106,0.0,-0.00931256636655396,0.0,0.0,0.0,-0.008501382805093266,-0.000811183561460691,-0.005626493884671115,0.12378392217101895,18,0.4188180739038856,0.05184294386393464,0.12378392217101895,18
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/period4_hold,full,285000001,6,6604,6,6604,6,1.0,CC,0.5871389088939364,0.08485576499151416,0.0,0.0,0.00011599829349840238,0.027925587736075744,0.05681417896194002,0.0,0.5871389088939364,0.06927896939113944,0.0,0.0,5.3490185202000896e-05,0.02626389008802084,0.042961589117916595,0.0,0.0,-0.015576795600374732,0.0,0.0,-6.250810829640149e-05,-0.0016616976480549057,-0.013852589844023424,0.0,0.5871389088939364,3735,0.7963185649304025,0.46754961334522177,0.5871389088939364,3735
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/period4_hold,full,285000001,6,6604,6,6604,6,1.0,CW,0.018501591170695376,0.0026715798834964495,0.0,0.0,2.1929458672908477e-06,0.0011748913836790288,0.0014944955539501292,0.0,0.0,0.00218229105528092,0.0,0.018501591170695376,9.47933346951577e-07,0.0008663821636557637,0.0013149609582782046,0.006671409336858245,-0.018501591170695376,-0.0004892888282155293,0.0,0.018501591170695376,-1.2450125203392706e-06,-0.0003085092200232652,-0.00017953459567192476,0.006671409336858245,0.018501591170695376,92,0.3359640604404823,0.006215869694316595,0.018501591170695376,92
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/period4_hold,full,285000001,6,6604,6,6604,6,1.0,WC,0.0,0.0036804285273273076,0.0,0.05623418831828338,2.068617988117151e-05,0.0025209573774862166,0.001138784969959919,0.01388505436376628,0.05623418831828338,0.002609055948098396,0.0,0.0,1.2865698311041218e-07,0.0013576277816814454,0.0012512995094338402,0.0,0.05623418831828338,-0.0010713725792289113,0.0,-0.05623418831828338,-2.05575228980611e-05,-0.0011633295958047712,0.00011251453947392118,-0.01388505436376628,0.05623418831828338,136,0.24311847473161022,0.01367157009171119,0.05623418831828338,136
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/period4_hold,full,285000001,6,6604,6,6604,6,1.0,WW,0.0,0.0891102650132205,0.0,0.338125311617085,6.393646929684739e-05,0.07367864640116495,0.015367682142758701,0.03967781742200308,0.0,0.07049145894081642,0.0,0.338125311617085,4.259290215242155e-06,0.05578903952394298,0.014698160126658187,0.039813437348571956,0.0,-0.01861880607240409,0.0,0.0,-5.9677179081605235e-05,-0.017889606877221974,-0.0006695220161005133,0.00013561992656886736,0.338125311617085,2641,0.08101172842626607,0.027392115918769878,0.338125311617085,2641
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case0,full,285000001,3,1706,3,1706,3,1.0,CC,0.6243791454029114,0.06246038919329074,0.0,0.0,0.00010199993052770824,0.02301804911449958,0.03934034014826344,0.0,0.6243791454029114,0.057476853000946904,0.0,0.0,0.00010646975805199979,0.02366953748875684,0.03370084575413806,0.0,0.0,-0.004983536192343832,0.0,0.0,4.469827524291559e-06,0.0006514883742572627,-0.005639494394125384,0.0,0.6243791454029114,1098,0.5843032432912176,0.36482675970231987,0.6243791454029114,1098
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case0,full,285000001,3,1706,3,1706,3,1.0,CW,0.040150557975055234,0.0034717804204861835,0.0,0.0,0.0,0.0020713064752888293,0.0014004739451973548,0.0,0.0,0.004058410069202552,0.0,0.040150557975055234,0.0,0.0026784046204818743,0.0013800054487206773,0.023837831873711603,-0.040150557975055234,0.0005866296487163679,0.0,0.040150557975055234,0.0,0.000607098145193045,-2.0468496476677455e-05,0.023837831873711603,0.040150557975055234,10,0.5704899708885207,0.022905490650347124,0.040150557975055234,10
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case0,full,285000001,3,1706,3,1706,3,1.0,WC,0.0,0.006208744267343701,0.0,0.09377894478442923,0.0,0.004158881278640472,0.002049862988703229,0.033504505102765904,0.09377894478442923,0.004259768386874384,0.0,0.0,0.0,0.00238004549281861,0.0018797228940557735,0.0,0.09377894478442923,-0.0019489758804693183,0.0,-0.09377894478442923,0.0,-0.001778835785821863,-0.00017014009464745542,-0.033504505102765904,0.09377894478442923,43,0.3433239123868385,0.03219655422289955,0.09377894478442923,43
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case0,full,285000001,3,1706,3,1706,3,1.0,WW,0.0,0.046309152802652125,0.0,0.24169135183760412,1.1229632047954307e-06,0.03704062893109408,0.00926740090835324,0.036050443738177944,0.0,0.044376208124345944,0.0,0.24169135183760412,2.2502809643877323e-07,0.03337771799566742,0.010998265100582097,0.02879631575460355,0.0,-0.0019329446783061758,0.0,0.0,-8.979351083566574e-07,-0.00366291093542667,0.0017308641922288567,-0.007254127983574392,0.24169135183760412,555,0.09719374684805154,0.023490888065867452,0.24169135183760412,555
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case1,full,285000001,3,1649,3,1649,3,1.0,CC,0.6960186877919967,0.038036074717520886,0.0,0.0,0.00020353351782842117,0.016661582616385066,0.021170958583307396,0.0,0.6960186877919967,0.04637680986839419,0.0,0.0,0.0014219025397740484,0.015930595627395412,0.029024311701224728,0.0,0.0,0.008340735150873302,0.0,0.0,0.0012183690219456274,-0.0007309869889896558,0.00785335311791733,0.0,0.6960186877919967,971,0.42595104382853255,0.2964698865891665,0.6960186877919967,971
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case1,full,285000001,3,1649,3,1649,3,1.0,CW,0.17702620353443022,0.007865783403377914,0.0,0.0,1.062375111346199e-06,0.002129681785664956,0.005735039242601611,0.0,0.0,0.014645536433266862,0.0,0.17702620353443022,4.830540568548593e-07,0.006664100073731017,0.007980953305478992,0.03753916282080403,-0.17702620353443022,0.006779753029888951,0.0,0.17702620353443022,-5.793210544913396e-07,0.004534418288066062,0.0022459140628773807,0.03753916282080403,0.17702620353443022,53,0.2120542725953164,0.03753916282080403,0.17702620353443022,53
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case1,full,285000001,3,1649,3,1649,3,1.0,WC,0.0,0.000528469281419186,0.0,0.013203331302051596,0.0,0.0003270389005882186,0.00020143038083096738,0.0011667472764580274,0.013203331302051596,0.0006594595857085939,0.0,0.0,0.0,0.00022898796941219735,0.0004304716162963965,0.0,0.013203331302051596,0.00013099030428940787,0.0,-0.013203331302051596,0.0,-9.80509311760213e-05,0.00022904123546542911,-0.0011667472764580274,0.013203331302051596,65,0.07963840227860669,0.0010514922096505049,0.013203331302051596,65
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case1,full,285000001,3,1649,3,1649,3,1.0,WW,0.0,0.02282757351158959,0.0,0.11375177737152142,0.0,0.019971283919257486,0.0028562895923321062,0.005855587907566812,0.0,0.01976353517578309,0.0,0.11375177737152142,0.0,0.018357253116229627,0.0014062820595534644,0.005855587907566812,0.0,-0.0030640383358064966,0.0,0.0,0.0,-0.0016140308030278573,-0.0014500075327786419,0.0,0.11375177737152142,560,0.05054115312440055,0.005749145998306786,0.11375177737152142,560
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case2,full,285000001,3,1648,3,1648,3,1.0,CC,0.6786512289254519,0.08165997670570084,0.0,0.0,8.831262759778615e-07,0.03459703805952407,0.04706205551990078,0.0,0.6786512289254519,0.0760208619539534,0.0,0.0,5.25297817676129e-07,0.03512912117829439,0.040891215477841324,0.0,0.0,-0.005639114751747438,0.0,0.0,-3.578284583017325e-07,0.0005320831187703261,-0.00617084004205946,0.0,0.6786512289254519,611,0.5106165638158365,0.34653055854330894,0.6786512289254519,611
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case2,full,285000001,3,1648,3,1648,3,1.0,CW,0.003453178955921186,0.0013329465946269093,0.0,0.0,0.0,0.0003528317325332436,0.0009801148620936656,0.0,0.0,0.0016801232201835525,0.0,0.003453178955921186,0.0,0.0005553054162335142,0.0011248178039500387,0.0036983893650371857,-0.003453178955921186,0.0003471766255566432,0.0,0.003453178955921186,0.0,0.00020247368370027055,0.000144702941856373,0.0036983893650371857,0.003453178955921186,17,0.8439444864497467,0.0029142913405739777,0.003453178955921186,17
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case2,full,285000001,3,1648,3,1648,3,1.0,WC,0.0,0.014426361084841445,0.0,0.05860247816372131,2.5215088933748266e-08,0.009534155822250577,0.004892180047501934,0.04589593965010069,0.05860247816372131,0.0038628754896758246,0.0,0.0,9.753845838985108e-10,0.00357784466967522,0.0002850298446160206,0.0,0.05860247816372131,-0.01056348559516562,0.0,-0.05860247816372131,-2.4239704349849752e-08,-0.005956311152575357,-0.004607150202885914,-0.04589593965010069,0.05860247816372131,16,0.7065343435343671,0.04140466343889192,0.05860247816372131,16
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case2,full,285000001,3,1648,3,1648,3,1.0,WW,0.0,0.09616177124628443,0.0,0.25929311395490556,0.0,0.07810017601002624,0.018061595236258176,0.10592798699505464,0.0,0.06856256697378504,0.0,0.25929311395490556,0.0,0.04889469151482586,0.019667875458959188,0.10592798699505464,0.0,-0.027599204272499386,0.0,0.0,0.0,-0.029205484495200388,0.001606280222701013,0.0,0.25929311395490556,1004,0.31161032701724656,0.0807984120328083,0.25929311395490556,1004
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case3,full,285000001,3,89,3,89,3,1.0,CC,0.7895160395160395,0.028971367906441527,0.0,0.0,0.00023558105910860699,0.01403625466801318,0.014699532179319741,0.0,0.7895160395160395,0.026562965566229266,0.0,0.0,0.0001806804760290102,0.013252047511608182,0.013130237578592075,0.0,0.0,-0.0024084023402122603,0.0,0.0,-5.490058307959677e-05,-0.0007842071564049986,-0.0015692946007276655,0.0,0.7895160395160395,71,0.37806110523534003,0.2984853065004623,0.7895160395160395,71
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case3,full,285000001,3,89,3,89,3,1.0,CW,0.03235653235653235,0.00018300556574640838,0.0,0.0,0.0,8.605459194608092e-05,9.695097380032747e-05,0.0,0.0,0.00103764836879938,0.0,0.03235653235653235,0.0,0.000634790864552124,0.00040285750424725605,0.0016089341579339441,-0.03235653235653235,0.0008546428030529717,0.0,0.03235653235653235,0.0,0.0005487362726060431,0.0003059065304469286,0.0016089341579339441,0.03235653235653235,3,0.04972517265463775,0.0016089341579339441,0.03235653235653235,3
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case3,full,285000001,3,89,3,89,3,1.0,WC,0.0,0.0029592644237473524,0.0,0.09501609501609502,0.0,0.001585838541610083,0.0013734258821372694,0.0164651370019412,0.09501609501609502,0.0029468212072307353,0.0,0.0,0.0,0.0011368702926664164,0.0018099509145643189,0.0,0.09501609501609502,-1.2443216516616596e-05,0.0,-0.09501609501609502,0.0,-0.0004489682489436664,0.0004365250324270497,-0.0164651370019412,0.09501609501609502,8,0.17328787295617787,0.0164651370019412,0.09501609501609502,8
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case3,full,285000001,3,89,3,89,3,1.0,WW,0.0,0.005076332910228276,0.0,0.0831113331113331,0.0,0.0022312593199077394,0.002845073590320537,0.00512594408697314,0.0,0.008786315557671126,0.0,0.0831113331113331,0.0,0.0035994839178995325,0.005186831639771594,0.011121262507904963,0.0,0.003709982647442851,0.0,0.0,0.0,0.0013682245979917934,0.0023417580494510567,0.005995318420931824,0.0831113331113331,7,0.06167563309454561,0.00512594408697314,0.0831113331113331,7
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case4,full,285000001,3,1691,3,1691,3,1.0,CC,0.5921237998970219,0.08929563601649802,0.0,0.0,3.652701174903228e-05,0.032616164288451106,0.05664294471629788,0.0,0.5921237998970219,0.07980573958162003,0.0,0.0,0.000245524184082828,0.03321212880461103,0.04634808659292617,0.0,0.0,-0.00948989643487799,0.0,0.0,0.00020899717233379572,0.000595964516159919,-0.010294858123371713,0.0,0.5921237998970219,1108,0.6525106263680047,0.3863670715582089,0.5921237998970219,1108
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case4,full,285000001,3,1691,3,1691,3,1.0,CW,0.06004627459825282,0.011808752190004884,0.0,0.0,3.323516623235496e-06,0.0071009277355419675,0.004704500937839681,0.0,0.0,0.01708013667147867,0.0,0.06004627459825282,1.4128126370482947e-06,0.01172158090587351,0.005357142952968114,0.03356207766002391,-0.06004627459825282,0.0052713844814737875,0.0,0.06004627459825282,-1.9107039861872015e-06,0.004620653170331542,0.0006526420151284322,0.03356207766002391,0.06004627459825282,21,0.5568221612931952,0.03343509639940382,0.06004627459825282,21
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case4,full,285000001,3,1691,3,1691,3,1.0,WC,0.0,0.0114054324090318,0.0,0.038540898254166796,0.0,0.005770623396579376,0.005634809012452425,0.04141213887084757,0.038540898254166796,0.006884866156634727,0.0,0.0,0.0,0.003620819386516937,0.0032640467701177903,0.0,0.038540898254166796,-0.004520566252397073,0.0,-0.038540898254166796,0.0,-0.0021498040100624395,-0.002370762242334634,-0.04141213887084757,0.038540898254166796,19,0.7555205429807286,0.02911844037595311,0.038540898254166796,19
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case4,full,285000001,3,1691,3,1691,3,1.0,WW,0.0,0.11298688455822213,0.0,0.30928902725055846,0.0,0.08316584617448892,0.02982103838373321,0.15233945341657149,0.0,0.08896335089784846,0.0,0.30928902725055846,0.0,0.06501821069945267,0.023945140198395772,0.12817364327877298,0.0,-0.024023533660373676,0.0,0.0,0.0,-0.01814763547503625,-0.005875898185337438,-0.024165810137798532,0.30928902725055846,543,0.27230112370982135,0.08421974967144463,0.30928902725055846,543
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case5,full,285000001,3,24,3,24,3,1.0,CC,0.5925925925925926,0.023211407790867875,0.0,0.0,0.001029367223886176,0.009225076102230145,0.012956964464751553,0.0,0.5925925925925926,0.022770503075129248,0.0,0.0,0.0001818178629957014,0.012054536433200586,0.010534148778932962,0.0,0.0,-0.000440904715738627,0.0,0.0,-0.0008475493608904749,0.002829460330970441,-0.0024228156858185916,0.0,0.5925925925925926,12,0.5811675637960434,0.34439559336061826,0.5925925925925926,12
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case5,full,285000001,3,24,3,24,3,1.0,CW,0.018518518518518517,0.00277973345472278,0.0,0.0,0.0,0.001506340566501131,0.0012733928882216492,0.0,0.0,0.0012039012376703268,0.0,0.018518518518518517,0.0,0.000528406471537237,0.0006754947661330898,0.007320819077668367,-0.018518518518518517,-0.0015758322170524534,0.0,0.018518518518518517,0.0,-0.0009779340949638941,-0.0005978981220885593,0.007320819077668367,0.018518518518518517,1,0.3953242301940918,0.007320819077668367,0.018518518518518517,1
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case5,full,285000001,3,24,3,24,3,1.0,WC,0.0,0.03148220379897834,0.0,0.27777777777777773,4.1347144673409275e-05,0.029363919293707852,0.002076937360597084,0.1294436366469772,0.27777777777777773,0.023149631758127443,0.0,0.0,2.5633858163692586e-07,0.010313467875971004,0.012835907543574804,0.0,0.27777777777777773,-0.008332572040850897,0.0,-0.27777777777777773,-4.109080609177235e-05,-0.019050451417736848,0.010758970182977721,-0.1294436366469772,0.27777777777777773,5,0.465997091929118,0.1294436366469772,0.27777777777777773,5
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case5,full,285000001,3,24,3,24,3,1.0,WW,0.0,0.01464368694996527,0.0,0.1111111111111111,0.00012674997538889934,0.00835424214144189,0.006162694833134479,0.052056299315558545,0.0,0.016679685697699464,0.0,0.1111111111111111,8.293552334045537e-06,0.009325620270346767,0.007345771875018651,0.052056299315558545,0.0,0.0020359987477341934,0.0,0.0,-0.00011845642305485381,0.000971378128904876,0.001183077041884172,0.0,0.1111111111111111,6,0.24920388062795001,0.027689320069772223,0.1111111111111111,6
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda4,full,285000001,18,3526,16,3526,16,0.8888888888888888,CC,0.5875699500750299,0.04062849672868831,0.0,0.0,0.00024191237961203806,0.020543909869872833,0.019842674479203442,0.0,0.5875699500750299,0.03916847310670699,0.0,0.0,0.00032559224273355676,0.02005483771141374,0.018788043152559695,0.0,0.0,-0.001460023621981318,0.0,0.0,8.367986312151871e-05,-0.0004890721584590915,-0.0010546313266437451,0.0,0.5875699500750299,2376,0.434220616052001,0.25513498569522297,0.5875699500750299,2376
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda4,full,285000001,18,3526,16,3526,16,0.8888888888888888,CW,0.038573720763415746,0.001996437277720411,0.0,0.0,0.0,0.0009387793732764338,0.0010576579044439772,0.0,0.0,0.004667701529007345,0.0,0.038573720763415746,0.0,0.0021809150863521445,0.0024867864426551993,0.012709160316755107,-0.038573720763415746,0.002671264251286933,0.0,0.038573720763415746,0.0,0.0012421357130757106,0.001429128538211222,0.012709160316755107,0.038573720763415746,216,0.24398207421120646,0.009411296401902056,0.038573720763415746,216
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda4,full,285000001,18,3526,16,3526,16,0.8888888888888888,WC,0.0,0.003463543319298629,0.0,0.05461360128044718,1.4845804119027916e-05,0.0021142956091340414,0.00133440190604556,0.014048985276740231,0.05461360128044718,0.002650598648433004,0.0,0.0,2.016133310430627e-05,0.0014835769962250696,0.0011468603191036283,0.0,0.05461360128044718,-0.0008129446708656251,0.0,-0.05461360128044718,5.315528985278354e-06,-0.0006307186129089715,-0.0001875415869419319,-0.014048985276740231,0.05461360128044718,205,0.20322635339009346,0.01109892303372582,0.05461360128044718,205
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda4,full,285000001,18,3526,16,3526,16,0.8888888888888888,WW,0.0,0.026596582575019782,0.0,0.20813161676999611,0.0,0.018026849153613904,0.008569733421405877,0.05398505008797941,0.0,0.023875158426517558,0.0,0.20813161676999611,0.0,0.015685761433407105,0.008189396993110451,0.049374697238379305,0.0,-0.0027214241485022236,0.0,0.0,0.0,-0.0023410877202067987,-0.00038033642829542473,-0.004610352849600103,0.20813161676999611,729,0.19820747005115172,0.04125324119763679,0.20813161676999611,729
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda4/analytic,full,285000001,6,115,6,115,6,1.0,CC,0.6803174603174603,0.024689175423205506,0.0,0.0,0.0006600317496087254,0.015448948157440289,0.00858019551615649,0.0,0.6803174603174603,0.026579713893188164,0.0,0.0,0.0005636309549883901,0.015650798525815166,0.010365284412384603,0.0,0.0,0.0018905384699826578,0.0,0.0,-9.640079462033532e-05,0.00020185036837487843,0.0017850888962281139,0.0,0.6803174603174603,69,0.43816792008145855,0.2980932865824018,0.6803174603174603,69
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda4/analytic,full,285000001,6,115,6,115,6,1.0,CW,0.017777777777777778,0.0010498869612576478,0.0,0.0,0.0,0.0004970916384509868,0.0005527953228066609,0.0,0.0,0.0023912158231904515,0.0,0.017777777777777778,0.0,0.0010658173757869666,0.0013253984474034851,0.007400427924262153,-0.017777777777777778,0.0013413288619328037,0.0,0.017777777777777778,0.0,0.0005687257373359797,0.000772603124596824,0.007400427924262153,0.017777777777777778,4,0.16756260395050052,0.002978890736897787,0.017777777777777778,4
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda4/analytic,full,285000001,6,115,6,115,6,1.0,WC,0.0,0.004593917773539084,0.0,0.07928571428571428,0.0,0.0027345529052124787,0.0018593648683266053,0.023613478039938306,0.07928571428571428,0.0027536015446654413,0.0,0.0,0.0,0.0020651727111023126,0.0006884288335631286,0.0,0.07928571428571428,-0.0018403162288736423,0.0,-0.07928571428571428,0.0,-0.000669380194110166,-0.0011709360347634766,-0.023613478039938306,0.07928571428571428,7,0.24360969092872173,0.019314768352205792,0.07928571428571428,7
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda4/analytic,full,285000001,6,115,6,115,6,1.0,WW,0.0,0.021011137296809725,0.0,0.2226190476190476,0.0,0.013228771823824556,0.007782365472985168,0.053272464615958075,0.0,0.021536735482171766,0.0,0.2226190476190476,0.0,0.01198458458915858,0.009552150893013185,0.04040971142905099,0.0,0.0005255981853620428,0.0,0.0,0.0,-0.0012441872346659727,0.0017697854200280161,-0.012862753186907085,0.2226190476190476,35,0.13003976961295663,0.02894932966383677,0.2226190476190476,35
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda4/neural,full,285000001,6,76,5,76,5,0.8333333333333334,CC,0.5093696250429997,0.05930148606469568,0.0,0.0,3.061338846807713e-05,0.029536454153417113,0.02973441852281049,0.0,0.5093696250429997,0.05432987139716667,0.0,0.0,7.61217918552523e-05,0.027699218533422568,0.026554531071888852,0.0,0.0,-0.004971614667529007,0.0,0.0,4.5508403387175183e-05,-0.0018372356199945446,-0.0031798874509216374,0.0,0.5093696250429997,45,0.36448750264333124,0.18565886255429298,0.5093696250429997,45
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda4/neural,full,285000001,6,76,5,76,5,0.8333333333333334,CW,0.05043859649122807,0.002440215146149917,0.0,0.0,0.0,0.0012544291723540072,0.00118578597379591,0.0,0.0,0.007936057739259945,0.0,0.05043859649122807,0.0,0.004016988675033947,0.003919069064225997,0.019511586741397257,-0.05043859649122807,0.005495842593110027,0.0,0.05043859649122807,0.0,0.0027625595026799393,0.0027332830904300866,0.019511586741397257,0.05043859649122807,4,0.34727052329243097,0.017515837797644544,0.05043859649122807,4
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda4/neural,full,285000001,6,76,5,76,5,0.8333333333333334,WC,0.0,0.0029020192371094853,0.0,0.044526143790849675,2.1766463160272702e-05,0.0016320274694570543,0.0012482253044921582,0.006518619512420853,0.044526143790849675,0.0025730745454668105,0.0,0.0,2.901450597568732e-05,0.0008259744470799462,0.001718085592411177,0.0,0.044526143790849675,-0.0003289446916426746,0.0,-0.044526143790849675,7.248042815414617e-06,-0.000806053022377108,0.000469860287919019,-0.006518619512420853,0.044526143790849675,6,0.09597001381970327,0.004273174634945938,0.044526143790849675,6
